index, total_norm_before, time_r, total_norm_after,        sen_train_before, spe_train_before, sen_train_after, spe_train_after, time_train,        sen_test_before, spe_test_before, sen_test_after, spe_test_after, time_test 
39,0.8522,0.1268,0.119,14.71,85.28999999999999,97.06,82.35,6.0,21.21,84.85000000000001,90.91,6.0600000000000005,0.3617
40,0.7753,0.1575,0.5093,21.43,85.71,92.86,85.71,6.0,26.19,90.48,97.61999999999999,9.520000000000001,0.2043
41,0.8269,0.0953,0.1212,16.669999999999998,95.83,95.83,95.83,6.0,20.830000000000002,75.0,100.0,0.0,0.1561
42,0.6995,0.1406,0.1552,29.549999999999997,77.27000000000001,90.91,75.0,6.0,32.56,81.39999999999999,97.67,4.65,0.4318
43,0.7305,0.1494,0.2919,25.0,90.0,97.5,90.0,6.0,20.51,79.49000000000001,94.87,5.13,0.4096
44,0.704,0.1563,0.1006,25.580000000000002,83.72,90.7,83.72,6.0,30.95,76.19,90.48,19.05,0.4165
45,0.6423,0.1563,0.0455,30.23,88.37,95.35,83.72,6.0,21.43,73.81,97.61999999999999,4.760000000000001,0.4397
46,0.782,0.1563,0.1269,19.05,71.43,92.86,69.05,6.0,11.899999999999999,76.19,100.0,0.0,0.2152
47,0.7082,0.125,0.2117,26.47,70.59,94.12,70.59,6.0,26.47,64.71000000000001,94.12,0.0,0.1782
48,0.5155,0.125,0.1073,36.36,63.63999999999999,100.0,63.63999999999999,6.0,37.5,84.38,100.0,0.0,1.126
49,0.5936,0.1406,0.0886,40.0,77.5,85.0,75.0,6.0,52.5,70.0,97.5,2.5,0.2129
50,0.7388,0.1731,0.1682,25.53,93.62,93.62,91.49000000000001,6.0,30.43,91.3,97.83,6.52,0.467
51,0.6345,0.1563,0.024,29.549999999999997,79.55,100.0,79.55,6.0,22.73,84.09,100.0,2.27,0.2142
52,0.7805,0.1563,0.0826,20.93,69.77,95.35,69.77,6.0,18.6,81.39999999999999,97.67,13.950000000000001,0.2132
53,0.721,0.1563,0.0484,22.220000000000002,75.56,75.56,73.33,6.0,25.0,72.72999999999999,97.72999999999999,0.0,0.4392
54,0.704,0.1563,0.1869,24.44,64.44,91.11,64.44,6.0,40.0,71.11,97.78,2.22,0.2161
55,0.6954,0.1563,0.1406,27.91,69.77,95.35,69.77,6.0,19.05,73.81,100.0,0.0,0.4228
56,0.6647,0.1563,0.025,27.91,69.77,81.39999999999999,69.77,6.0,23.26,88.37,88.37,18.6,0.2073
57,0.8897,0.125,0.0474,11.110000000000001,86.11,97.22,86.11,6.0,19.439999999999998,83.33,94.44,0.0,0.1937
58,0.8408,0.1579,0.1795,18.18,100.0,97.72999999999999,97.72999999999999,6.0,16.28,88.37,100.0,2.33,0.4286
59,0.6578,0.125,0.0542,30.56,94.44,100.0,94.44,6.0,34.29,97.14,100.0,5.71,0.3829
60,0.7542,0.1563,0.0647,22.220000000000002,77.78,97.78,77.78,6.0,22.73,93.17999999999999,97.72999999999999,22.73,0.4295
61,0.7647,0.1574,0.3573,23.26,81.39999999999999,81.39999999999999,81.39999999999999,6.0,50.0,71.43,100.0,0.0,0.429
62,0.7748,0.1562,0.1321,23.26,83.72,86.05000000000001,83.72,6.0,23.810000000000002,80.95,92.86,2.3800000000000003,0.4399
63,0.6425,0.1407,0.0877,28.21,97.44,92.31,94.87,6.0,28.21,66.67,92.31,2.56,0.1955
64,0.547,0.1407,0.1823,40.54,72.97,100.0,72.97,6.0,41.67,88.89,100.0,2.78,0.3917
65,0.8574,0.1106,0.3626,13.79,79.31,96.55,79.31,6.0,17.24,93.10000000000001,100.0,0.0,0.1617
66,0.6344,0.125,0.2269,36.11,77.78,100.0,77.78,6.0,50.0,77.78,100.0,0.0,0.1915
67,0.5025,0.1563,0.1528,40.910000000000004,77.27000000000001,93.17999999999999,77.27000000000001,6.0,32.56,76.74,93.02,4.65,0.4496
68,0.8466,0.1563,0.3035,13.639999999999999,86.36,100.0,86.36,6.0,22.73,95.45,93.17999999999999,0.0,0.2142
69,0.6919,0.1563,0.1638,31.25,83.33,83.33,72.92,6.0,33.33,89.58,93.75,12.5,0.2285
70,0.7199,0.1563,0.1152,23.91,60.870000000000005,95.65,60.870000000000005,6.0,17.78,68.89,95.56,2.22,0.4483
71,0.7761,0.1407,0.2381,21.62,91.89,94.59,89.19,6.0,13.889999999999999,94.44,97.22,8.33,0.4075
72,0.7829,0.1563,0.1903,20.45,79.55,90.91,79.55,6.0,20.93,74.42,95.35,6.98,0.4273
